,date,ticker,open,high,low,close,upperShadow,lowerShadow,body,openF1,highF1,lowF1,closeF1,MA5
78,2020-02-14,SRTY,0.9484015703869884,0.970274817722939,0.9478407178911946,0.9601794727986541,0.010095344924284877,-0.00056085249579374,0.011777902411665764,0.967470555243971,0.9854178351093663,0.9585025238362311,0.9669097027481772,0.976365675827258
77,2020-02-18,SRTY,0.967470555243971,0.9854178351093663,0.9585025238362311,0.9669097027481772,0.01794727986539535,-0.00840717891194609,-0.00056085249579374,0.9568143578238923,0.9616937745372969,0.9405496354458778,0.9534492428491308,0.9655636567582733
76,2020-02-19,SRTY,0.9568143578238923,0.9616937745372969,0.9405496354458778,0.9534492428491308,0.004879416713404527,-0.012899607403253022,-0.0033651149747615516,0.9607403252944476,0.9837352776219854,0.9416152551878858,0.9455973079080202,0.9609646662927658
75,2020-02-20,SRTY,0.9607403252944476,0.9837352776219854,0.9416152551878858,0.9455973079080202,0.022994952327537788,-0.00398205272013441,-0.015143017386427426,0.9584969153112732,0.9871003925967472,0.9534492428491308,0.9753224901850814,0.9613011777902418
74,2020-02-21,SRTY,0.9584969153112732,0.9871003925967472,0.9534492428491308,0.9753224901850814,0.011777902411665764,-0.0050476724621424385,0.016825574873808202,1.0661805945036458,1.0796410544026922,1.0482333146382503,1.0656197420078521,0.9583847448121151
73,2020-02-24,SRTY,1.0661805945036458,1.0796410544026922,1.0482333146382503,1.0656197420078521,0.013460459899046429,-0.01738642736960183,-0.000560852495793629,1.05440269209198,1.1827818283791365,1.0521592821088055,1.173864273696018,0.9819405496354465
72,2020-02-25,SRTY,1.05440269209198,1.1827818283791365,1.0521592821088055,1.173864273696018,0.00891755468311839,-0.002243409983174516,0.11946158160403808,1.1587212563095908,1.2232192933258554,1.128435221536736,1.2148065058889512,0.9993269770050481
71,2020-02-26,SRTY,1.1587212563095908,1.2232192933258554,1.128435221536736,1.2148065058889512,0.008412787436904212,-0.030286034772854853,0.05608524957936045,1.292204150308469,1.3522153673583848,1.2058328659562536,1.3454851374088614,1.0397083567021876
70,2020-02-27,SRTY,1.292204150308469,1.3522153673583848,1.2058328659562536,1.3454851374088614,0.006730229949523325,-0.0863712843522153,0.05328098710039253,1.461581604038138,1.4840157038698825,1.37633202467751,1.3987661245092542,1.1060011217049919
69,2020-02-28,SRTY,1.461581604038138,1.4840157038698825,1.37633202467751,1.3987661245092542,0.022434099831744492,-0.02243409983174427,-0.06281547952888378,1.3780145821648908,1.4463825014021314,1.2826696578799777,1.283791362871565,1.2066180594503648
68,2020-03-02,SRTY,1.3780145821648908,1.4463825014021314,1.2826696578799777,1.283791362871565,0.06836791923724062,-0.001121704991587258,-0.09422321929332589,1.282108805384184,1.404935501962984,1.207027481772294,1.3617498597868762,1.2689848569826139
67,2020-03-03,SRTY,1.282108805384184,1.404935501962984,1.207027481772294,1.3617498597868762,0.04318564217610765,-0.07508132361189013,0.0796410544026922,1.3000560852495795,1.3477285473920362,1.2406057206954573,1.245092540661806,1.3145260796410547
66,2020-03-04,SRTY,1.3000560852495795,1.3477285473920362,1.2406057206954573,1.245092540661806,0.047672462142456684,-0.0044868199663488095,-0.054963544587773416,1.3303421200224341,1.4099831744251263,1.3048794167134043,1.366236679753225,1.3427930454290524
65,2020-03-05,SRTY,1.3303421200224341,1.4099831744251263,1.3048794167134043,1.366236679753225,0.04374649467190128,-0.025462703309029777,0.03589455973079092,1.4941110487941673,1.5417835109366238,1.4021312394840157,1.4458777341559172,1.3504206393718454
64,2020-03-06,SRTY,1.4941110487941673,1.5417835109366238,1.4021312394840157,1.4458777341559172,0.04767246214245646,-0.043746494671901504,-0.04823331463825009,1.7756590016825577,1.8704430734716773,1.6769489624228828,1.8670779584969155,1.3569265283230514
63,2020-03-09,SRTY,1.7756590016825577,1.8704430734716773,1.6769489624228828,1.8670779584969155,0.0033651149747617737,-0.09871003925967492,0.09141895681435774,1.6970667414469998,1.9742007851934944,1.6881660123387552,1.7027481772293889,1.4364554122265847
62,2020-03-10,SRTY,1.6970667414469998,1.9742007851934944,1.6881660123387552,1.7027481772293889,0.27145260796410553,-0.008900729108244576,0.00568143578238911,1.8412787436904094,2.0886146943353903,1.7818283791362872,2.019629837352776,1.519446999439148
61,2020-03-11,SRTY,1.8412787436904094,2.0886146943353903,1.7818283791362872,2.019629837352776,0.06898485698261414,-0.059450364554122226,0.17835109366236668,2.467750981491868,2.724060572069546,2.3146382501402134,2.719573752103197,1.627691531127314
60,2020-03-12,SRTY,2.467750981491868,2.724060572069546,2.3146382501402134,2.719573752103197,0.004486819966349032,-0.15311273135165449,0.2518227706113292,2.1873247335950645,2.865389792484577,2.1323611890072915,2.1323611890072915,1.8551733034212006
59,2020-03-13,SRTY,2.1873247335950645,2.865389792484577,2.1323611890072915,2.1323611890072915,0.6780650588895125,0.0,-0.05496354458777297,2.8042624789680315,3.252944475602917,2.538979248457656,2.790802019068985,1.99381604038138
58,2020-03-16,SRTY,2.8042624789680315,3.252944475602917,2.538979248457656,2.790802019068985,0.4486819966348854,-0.25182277061132874,-0.01346045989904665,2.7930454290521594,3.1862030286034777,2.3499719573752103,2.4885025238362313,2.1995367358384748
57,2020-03-17,SRTY,2.7930454290521594,3.1862030286034777,2.3499719573752103,2.4885025238362313,0.39315759955131835,-0.13853056646102102,-0.3045429052159281,2.9461581604038143,3.258984856982614,2.597307908020191,2.970274817722939,2.418732473359507
56,2020-03-18,SRTY,2.9461581604038143,3.258984856982614,2.597307908020191,2.970274817722939,0.2887100392596751,-0.34885025238362344,0.024116657319124712,3.028603477285474,3.380818844643859,2.3555804823331465,2.623107122826697,2.6397083567021875
55,2020-03-19,SRTY,3.028603477285474,3.380818844643859,2.3555804823331465,2.623107122826697,0.35221536735838477,-0.26752664049355035,-0.4054963544587773,2.4071789119461586,2.8104318564217614,2.243409983174425,2.7588334268087493,2.751878855860909
54,2020-03-20,SRTY,2.4071789119461586,2.8104318564217614,2.243409983174425,2.7588334268087493,0.05159842961301209,-0.16376892877173344,0.3516545148625907,2.696578799775659,3.181155356141335,2.680314077397645,2.8575434660684245,2.7958496915311275
53,2020-03-23,SRTY,2.696578799775659,3.181155356141335,2.680314077397645,2.8575434660684245,0.3236118900729106,-0.01626472237801435,0.1609646662927653,2.381946158160404,2.4820527201346048,2.0737521031968593,2.0886146943353903,2.774312955692653
52,2020-03-24,SRTY,2.381946158160404,2.4820527201346048,2.0737521031968593,2.0886146943353903,0.10010656197420076,-0.014862591138530945,-0.29333146382501374,2.021312394840157,2.2114413909141897,1.7722938867077962,1.9893438025799217,2.692093101514302
51,2020-03-25,SRTY,2.021312394840157,2.2114413909141897,1.7722938867077962,1.9893438025799217,0.19012899607403266,-0.21704991587212552,-0.031968592260235296,1.9259674705552443,1.9259674705552443,1.5838474481211442,1.6292765002804264,2.507123948401571
50,2020-03-26,SRTY,1.9259674705552443,1.9259674705552443,1.5838474481211442,1.6292765002804264,0.0,-0.04542905215928217,-0.29669097027481794,1.806505888951206,1.861609646662928,1.650701065619742,1.7958496915311277,2.2865967470555253
49,2020-03-27,SRTY,1.806505888951206,1.861609646662928,1.650701065619742,1.7958496915311277,0.055103757711721935,-0.14514862591138566,-0.010656197420078284,1.7588334268087495,1.8732473359506452,1.6646102075154237,1.6719012899607404,2.1664621424565342
48,2020-03-30,SRTY,1.7588334268087495,1.8732473359506452,1.6646102075154237,1.6719012899607404,0.11441390914189564,-0.007291082445316732,-0.08693213684800916,1.6898485698261358,1.806920919798093,1.6247896803140776,1.7005047672462144,1.9789130678631524
47,2020-03-31,SRTY,1.6898485698261358,1.806920919798093,1.6247896803140776,1.7005047672462144,0.10641615255187875,-0.0650588895120583,0.010656197420078506,1.9484015703869886,2.092557487380819,1.8797644419517667,2.0420639371845204,1.8404935501962985
46,2020-04-01,SRTY,1.9484015703869886,2.092557487380819,1.8797644419517667,2.0420639371845204,0.05049355019629864,-0.06863712843522185,0.09366236679753182,2.091503084688727,2.1592821088053844,1.8300616937745375,1.98597868760516,1.8259113853056648
45,2020-04-02,SRTY,2.091503084688727,2.1592821088053844,1.8300616937745375,1.98597868760516,0.06777902411665737,-0.1559169938306224,-0.10552439708356709,2.04038137969714,2.255294447560292,1.9629893438025803,2.145260796410544,1.8590185081323611
44,2020-04-03,SRTY,2.04038137969714,2.255294447560292,1.9629893438025803,2.145260796410544,0.11003365114974795,-0.07739203589455967,0.10487941671340417,1.8732473359506452,1.8771676948962426,1.6130173864273698,1.656758272574313,1.905793606281548
43,2020-04-06,SRTY,1.8732473359506452,1.8771676948962426,1.6130173864273698,1.656758272574313,0.003920358945597391,-0.04374088614694327,-0.2164890633763321,1.4643858665171061,1.6542905215928212,1.3847448121144141,1.630959057767807,1.928676388109927
42,2020-04-07,SRTY,1.4643858665171061,1.6542905215928212,1.3847448121144141,1.630959057767807,0.023331463825014165,-0.07964105440269198,0.1665731912507009,1.5468311833987662,1.6017947279865397,1.3656814357823894,1.4026920919798096,1.883583847448121
41,2020-04-08,SRTY,1.5468311833987662,1.6017947279865397,1.3656814357823894,1.4026920919798096,0.054963544587773416,-0.037010656197420166,-0.14413909141895664,1.2787436904094225,1.2933034212002243,1.178351093662367,1.2035894559730793,1.8032697700504765
40,2020-04-09,SRTY,1.2787436904094225,1.2933034212002243,1.178351093662367,1.2035894559730793,0.014559730790801861,-0.025238362310712414,-0.07515423443634317,1.2316320807627597,1.3381940549635447,1.2110768367919238,1.2961301177790243,1.6407178911946159
39,2020-04-13,SRTY,1.2316320807627597,1.3381940549635447,1.2110768367919238,1.2961301177790243,0.042063937184520395,-0.020555243970835857,0.06449803701626466,1.1912507010656197,1.2714526079641058,1.158160403813797,1.218171620863713,1.4789680314077398
38,2020-04-14,SRTY,1.1912507010656197,1.2714526079641058,1.158160403813797,1.218171620863713,0.05328098710039275,-0.033090297251822776,0.0269209197980933,1.3718452047111611,1.404935501962984,1.3331463825014023,1.3718452047111611,1.3425687044307346
37,2020-04-15,SRTY,1.3718452047111611,1.404935501962984,1.3331463825014023,1.3718452047111611,0.033090297251822776,-0.03869882220975884,0.0,1.3651149747616378,1.4840157038698825,1.3516545148625914,1.4015703869882221,1.3240605720695457
36,2020-04-16,SRTY,1.3651149747616378,1.4840157038698825,1.3516545148625914,1.4015703869882221,0.08244531688166035,-0.013460459899046429,0.03645541222658433,1.2260235558048234,1.2910824453168817,1.1985417835109369,1.2204150308468875,1.28771733034212
35,2020-04-17,SRTY,1.2260235558048234,1.2910824453168817,1.1985417835109369,1.2204150308468875,0.0650588895120583,-0.02187324733595064,-0.005608524957935845,1.2927650028042625,1.30790802019069,1.1946158160403815,1.2619181155356143,1.2771733034212
34,2020-04-20,SRTY,1.2927650028042625,1.30790802019069,1.1946158160403815,1.2619181155356143,0.015143017386427537,-0.06730229949523281,-0.03084688726864826,1.3617498597868762,1.3886707795849693,1.3028603477285476,1.3494111048794168,1.2893998878295008
33,2020-04-21,SRTY,1.3617498597868762,1.3886707795849693,1.3028603477285476,1.3494111048794168,0.02692091979809308,-0.046550757150869204,-0.012338754907459393,1.2652832305103758,1.3140773976444196,1.2411665731912507,1.2983735277621986,1.3234997195737521
32,2020-04-22,SRTY,1.2652832305103758,1.3140773976444196,1.2411665731912507,1.2983735277621986,0.015703869882220944,-0.024116657319125157,0.033090297251822776,1.27369601794728,1.2843522153673583,1.1824789680314078,1.2596747055524398,1.302187324733595
31,2020-04-23,SRTY,1.27369601794728,1.2843522153673583,1.1824789680314078,1.2596747055524398,0.010656197420078284,-0.07719573752103193,-0.01402131239484028,1.2288109927089177,1.2706113292204153,1.1716152551878858,1.195176668536175,1.2839035333707236
30,2020-04-24,SRTY,1.2288109927089177,1.2706113292204153,1.1716152551878858,1.195176668536175,0.041800336511497616,-0.023561413348289317,-0.03363432417274259,1.152551878855861,1.1553561413348292,1.0235558048233315,1.0521592821088055,1.2844610207515426
29,2020-04-27,SRTY,1.152551878855861,1.1553561413348292,1.0235558048233315,1.0521592821088055,0.0028042624789681447,-0.028603477285473966,-0.10039259674705558,0.9618620302860348,1.0532809871003928,0.9523275378575435,1.004486819966349,1.256418395961862
28,2020-04-28,SRTY,0.9618620302860348,1.0532809871003928,0.9523275378575435,1.004486819966349,0.04879416713404372,-0.009534492428491248,0.042624789680314246,0.9074537296690971,0.9444756029164331,0.8289399887829502,0.8603477285473922,1.176440830061694
27,2020-04-29,SRTY,0.9074537296690971,0.9444756029164331,0.8289399887829502,0.8603477285473922,0.03702187324733597,-0.031407739764442,-0.04710600112170493,0.929226023555805,0.9607403252944476,0.9085810431856423,0.957375210319686,1.104874929893438
26,2020-04-30,SRTY,0.929226023555805,0.9607403252944476,0.9085810431856423,0.957375210319686,0.0033651149747616627,-0.020644980370162713,0.028149186763881007,1.0297251822770612,1.113510936623668,1.0218732473359506,1.0701065619742007,1.035980931015143
25,2020-05-01,SRTY,1.0297251822770612,1.113510936623668,1.0218732473359506,1.0701065619742007,0.043404374649467226,-0.007851934941110583,0.04038137969713951,1.112731351654515,1.148065058889512,1.05440269209198,1.0616937745372967,0.9961637689287717
24,2020-05-04,SRTY,1.112731351654515,1.148065058889512,1.05440269209198,1.0616937745372967,0.03533370723499707,-0.007291082445316732,-0.051037577117218236,1.0005552439708358,1.0493550196298376,0.9534492428491308,1.037016264722378,0.9881996634885025
23,2020-05-05,SRTY,1.0005552439708358,1.0493550196298376,0.9534492428491308,1.037016264722378,0.012338754907459615,-0.04710600112170504,0.03646102075154212,1.0168255748738082,1.0673022994952328,0.9970050476724621,1.0605720695457095,0.9959383062254628
22,2020-05-06,SRTY,1.0168255748738082,1.0673022994952328,0.9970050476724621,1.0605720695457095,0.006730229949523325,-0.019820527201346083,0.04374649467190128,1.0151374088614695,1.0365675827257432,0.9876612450925407,1.0117779024116658,1.017812675266405
21,2020-05-07,SRTY,1.0151374088614695,1.0365675827257432,0.9876612450925407,1.0117779024116658,0.021430173864273705,-0.024116657319125046,-0.003359506449803762,0.9484015703869884,0.9724060572069547,0.8956814357823893,0.8979248457655639,1.0349949523275377
20,2020-05-08,SRTY,0.9484015703869884,0.9724060572069547,0.8956814357823893,0.8979248457655639,0.024004486819966364,-0.002243409983174516,-0.050476724621424496,0.9360628154795291,0.9573696017947281,0.8850252383623107,0.9113853056646103,1.0187302299495233
19,2020-05-11,SRTY,0.9360628154795291,0.9573696017947281,0.8850252383623107,0.9113853056646103,0.021306786315199,-0.02636006730229956,-0.024677509814918785,0.8976724621424567,1.0095344924284915,0.8968031407739765,1.0078519349411106,0.983396522714526
18,2020-05-12,SRTY,0.8976724621424567,1.0095344924284915,0.8968031407739765,1.0078519349411106,0.0016825574873808868,-0.0008693213684801693,0.11017947279865392,1.0381379697139654,1.1632080762759394,1.028603477285474,1.1116096466629277,0.9628199663488501
17,2020-05-13,SRTY,1.0381379697139654,1.1632080762759394,1.028603477285474,1.1116096466629277,0.05159842961301164,-0.00953449242849147,0.07347167694896228,1.185019629837353,1.2585473920358947,1.0936623667975323,1.0959057767807068,0.9670824453168816
16,2020-05-14,SRTY,1.185019629837353,1.2585473920358947,1.0936623667975323,1.0959057767807068,0.07352776219854174,-0.002243409983174516,-0.08911385305664621,1.1295569265283232,1.1430173864273696,1.0336511497476164,1.0437464946719013,1.0010588895120585
15,2020-05-15,SRTY,1.1295569265283232,1.1430173864273696,1.0336511497476164,1.0437464946719013,0.013460459899046429,-0.010095344924284877,-0.0858104318564219,0.9012899607403254,0.9080201906898487,0.8412787436904094,0.8547392035894561,1.0372899607403254
14,2020-05-18,SRTY,0.9012899607403254,0.9080201906898487,0.8412787436904094,0.8547392035894561,0.006730229949523325,-0.01346045989904665,-0.046550757150869315,0.8642736960179473,0.9052159282108807,0.8407178911946159,0.904655075715087,1.030335389792485
13,2020-05-19,SRTY,0.8642736960179473,0.9052159282108807,0.8407178911946159,0.904655075715087,0.00056085249579374,-0.023555804823331417,0.04038137969713962,0.8502523836231072,0.8569826135726304,0.8037072349971958,0.8233314638250141,1.0236556365675828
12,2020-05-20,SRTY,0.8502523836231072,0.8569826135726304,0.8037072349971958,0.8233314638250141,0.006730229949523214,-0.019624228827818335,-0.02692091979809308,0.8222097588334268,0.8491250701065621,0.8048233314638251,0.8171620863712844,0.9860785193494113
11,2020-05-21,SRTY,0.8222097588334268,0.8491250701065621,0.8048233314638251,0.8171620863712844,0.02691531127313529,-0.012338754907459282,-0.0050476724621424385,0.812114413909142,0.8401626472237802,0.8037016264722379,0.806505888951206,0.913516545148626
10,2020-05-22,SRTY,0.812114413909142,0.8401626472237802,0.8037016264722379,0.806505888951206,0.028048233314638238,-0.0028042624789681447,-0.005608524957935956,0.7128435221536737,0.7420078519349412,0.7094784071789121,0.7386427369601796,0.8500280426247897
9,2020-05-26,SRTY,0.7128435221536737,0.7420078519349412,0.7094784071789121,0.7386427369601796,0.0033651149747616627,-0.0033651149747616627,0.02579921480650582,0.6954570947840719,0.760448681996635,0.6629276500280427,0.6679753224901852,0.8123387549074593
8,2020-05-27,SRTY,0.6954570947840719,0.760448681996635,0.6629276500280427,0.6679753224901852,0.06499158721256304,-0.0050476724621425495,-0.027481772293886708,0.646416152551879,0.7263039820527202,0.646416152551879,0.7156477846326417,0.7785754346606844
7,2020-05-28,SRTY,0.646416152551879,0.7263039820527202,0.646416152551879,0.7156477846326417,0.010656197420078506,0.0,0.06923163208076266,0.7379977565900169,0.7669657879977567,0.7218227706113294,0.7291082445316882,0.7378081884464387
6,2020-05-29,SRTY,0.7379977565900169,0.7669657879977567,0.7218227706113294,0.7291082445316882,0.028968031407739847,-0.0072854739203588315,-0.008889512058328664,0.722378014582165,0.7324733595064499,0.6848008973639934,0.7077958496915312,0.7209657879977567
5,2020-06-01,SRTY,0.722378014582165,0.7324733595064499,0.6848008973639934,0.7077958496915312,0.010095344924284877,-0.022994952327537788,-0.014582164890633798,0.6943353897924847,0.7173303421200224,0.6825574873808189,0.6898485698261358,0.7030185081323611
4,2020-06-02,SRTY,0.6943353897924847,0.7173303421200224,0.6825574873808189,0.6898485698261358,0.022994952327537788,-0.007291082445316954,-0.0044868199663488095,0.6573191250701067,0.6646102075154234,0.6219854178351094,0.6399326977005049,0.6993168816601234
3,2020-06-03,SRTY,0.6573191250701067,0.6646102075154234,0.6219854178351094,0.6399326977005049,0.007291082445316732,-0.01794727986539546,-0.01738642736960183,0.6528266965787999,0.6606842400448683,0.6289960740325296,0.6427369601794729,0.6916892877173304
2,2020-06-04,SRTY,0.6528266965787999,0.6606842400448683,0.6289960740325296,0.6427369601794729,0.007857543466068373,-0.013740886146943354,-0.010089736399326976,0.558609085810432,0.5759955131800337,0.5412226584408302,0.5681435782389233,0.6929713965227146
1,2020-06-05,SRTY,0.558609085810432,0.5759955131800337,0.5412226584408302,0.5681435782389233,0.007851934941110472,-0.01738642736960183,0.009534492428491248,0.5440269209197981,0.551318003365115,0.5322490185081324,0.5344924284913068,0.6570936623667978
195,2020-01-22,CAL,0.9976969138645785,1.0069092584062642,0.981114693689544,0.981114693689544,0.009212344541685735,0.0,-0.016582220175034523,0.9728235836020267,0.9728235836020267,0.9458774758175955,0.9603869184707509,1.0
194,2020-01-23,CAL,0.9728235836020267,0.9728235836020267,0.9458774758175955,0.9603869184707509,0.0,-0.014509442653155347,-0.012436665131275837,0.9562413634269922,0.9567019806540764,0.924458774758176,0.9253800092123445,0.9945647167204053
193,2020-01-24,CAL,0.9562413634269922,0.9567019806540764,0.924458774758176,0.9253800092123445,0.0004606172270842368,-0.0009212344541685846,-0.03086135421464764,0.904191616766467,0.9355135882081989,0.8991248272685398,0.9216950713956702,0.9894979272224781
192,2020-01-27,CAL,0.904191616766467,0.9355135882081989,0.8991248272685398,0.9216950713956702,0.013818516812528658,-0.00506678949792716,0.01750345462920322,0.9304467987102717,0.9304467987102717,0.9069553201289728,0.9170888991248273,0.9668355596499308
191,2020-01-28,CAL,0.9304467987102717,0.9304467987102717,0.9069553201289728,0.9170888991248273,0.0,-0.010133578995854431,-0.013357899585444422,0.874251497005988,0.8843850760018424,0.8636573007830493,0.8641179180101336,0.9522800552740673
190,2020-01-29,CAL,0.874251497005988,0.8843850760018424,0.8636573007830493,0.8641179180101336,0.01013357899585432,-0.0004606172270843478,-0.010133578995854431,0.8526024873330263,0.8654997696913864,0.8152924919391985,0.8175955780746199,0.9275909719023492
189,2020-01-30,CAL,0.8526024873330263,0.8654997696913864,0.8152924919391985,0.8175955780746199,0.012897282358360074,-0.002303086135421406,-0.03500690925840644,0.8125287885766928,0.8139106402579457,0.7968678028558268,0.8083832335329342,0.903546752648549
188,2020-01-31,CAL,0.8125287885766928,0.8139106402579457,0.7968678028558268,0.8083832335329342,0.0013818516812529325,-0.011515430677107363,-0.004145555043758575,0.8111469368954398,0.8378627360663289,0.8083832335329342,0.8212805158912942,0.8748042376784891
187,2020-02-03,CAL,0.8111469368954398,0.8378627360663289,0.8083832335329342,0.8212805158912942,0.016582220175034634,-0.002763703362505643,0.010133578995854431,0.8291110087517273,0.8489175495163519,0.8116075541225242,0.8139106402579457,0.8561953017042837
186,2020-02-04,CAL,0.8291110087517273,0.8489175495163519,0.8116075541225242,0.8139106402579457,0.019806540764624625,-0.002303086135421517,-0.01520036849378159,0.8235836020267158,0.8502994011976048,0.8235836020267158,0.847535697835099,0.8359281437125748
185,2020-02-05,CAL,0.8235836020267158,0.8502994011976048,0.8235836020267158,0.847535697835099,0.002763703362505865,0.0,0.0239520958083832,0.850760018424689,0.8562874251497006,0.835099032703823,0.8443113772455089,0.8257945647167204
184,2020-02-06,CAL,0.850760018424689,0.8562874251497006,0.835099032703823,0.8443113772455089,0.005527406725011619,-0.009212344541685846,-0.006448641179180092,0.8387839705204975,0.8470750806080147,0.8111469368954398,0.8185168125287885,0.8254260709350529
183,2020-02-07,CAL,0.8387839705204975,0.8470750806080147,0.8111469368954398,0.8185168125287885,0.008291110087517262,-0.007369875633348677,-0.020267157991708973,0.8175955780746199,0.8245048364808842,0.800552740672501,0.801934592353754,0.8306771073238138
182,2020-02-10,CAL,0.8175955780746199,0.8245048364808842,0.800552740672501,0.801934592353754,0.006909258406264329,-0.0013818516812529325,-0.01566098572086594,0.8070013818516812,0.8255412252418239,0.8060801473975127,0.8102257024412712,0.8319668355596498
181,2020-02-11,CAL,0.8070013818516812,0.8255412252418239,0.8060801473975127,0.8102257024412712,0.015315522800552706,-0.0009212344541685846,0.0032243205895899907,0.82081989866421,0.8378627360663289,0.82081989866421,0.8327959465684015,0.8275449101796406
180,2020-02-12,CAL,0.82081989866421,0.8378627360663289,0.82081989866421,0.8327959465684015,0.005066789497927382,0.0,0.011976047904191489,0.8314140948871488,0.8378627360663289,0.8175955780746199,0.8263473053892216,0.8269921695071394
179,2020-02-13,CAL,0.8314140948871488,0.8378627360663289,0.8175955780746199,0.8263473053892216,0.006448641179180092,-0.00875172731460172,-0.00506678949792716,0.7346844771994472,0.7660064486411791,0.6568401658222017,0.657300783049286,0.8231229847996314
178,2020-02-14,CAL,0.7346844771994472,0.7660064486411791,0.6568401658222017,0.657300783049286,0.03132197144173188,-0.0004606172270842368,-0.07738369415016122,0.6586826347305389,0.6665131275909719,0.6374942422846614,0.6444035006909258,0.8023030861354213
177,2020-02-18,CAL,0.6586826347305389,0.6665131275909719,0.6374942422846614,0.6444035006909258,0.007830492860433025,-0.006909258406264329,-0.014279134039613117,0.6448641179180101,0.6486365730078304,0.616305849838784,0.6351911561492399,0.7705204974666052
